,a股市值(不含限售股),主营产品名称,"净资产收益率roe(加权,公布值)",城市,市净率(pb),市盈率(pe),归属于母公司所有者的净利润,总市值,总股本,所属同花顺行业,新股上市日期,流通a股,股票代码,股票简称,营业收入,资产负债率,销售毛利率
54,6853027800.0,工程机械变速箱产品||汽车变速器产品||风电增速箱及工业传动产品||摩擦及粉末冶金产品||锻造件||铸造件||汽车变速器||工程机械变速箱||工程机械变速箱及驱动轿||风电齿轮箱||摩擦材料及摩擦片||工业齿轮箱||风电增速箱||大型精密齿轮||船用齿轮箱及可调螺旋桨||汽车变速器及特种车辆变速器||调速离合器||船用齿轮箱产品||汽车齿轮箱||风电||零部件||齿轮箱||齿轮||风电业务||船用齿轮箱及船舶推进系统||风电增速箱及工业齿轮箱||农业机械变速箱和驱动桥||弹性联轴器||工程机械变速箱及驱动桥||农业机械变速箱||风电及工业传动产品||农机产品||汽车分动器,7.61,杭州市,2.5037,25.2746,189237084.46,6988611750.0,407975000.0,机械设备-通用设备-金属制品,20101011,400060000.0,601177.SH,杭齿前进,1730266082.13,45.9871,19.2172
55,2304576000.0,隐身功能涂层材料||隐身功能结构件||电磁兼容材料||技术服务||其他,7.74,成都市,7.2595,72.4009,320332488.16,24000600000.0,400010000.0,国防军工-军工装备-航空装备,20241205,38409600.0,688708.SH,佳驰科技,619434085.1,13.0158,71.795
56,42698599992.16,变压器||绝缘子及避雷针||电容器||工程及贸易||研发及检测业务||电力电子||二次设备||隔离开关||套管||氧化锌避雷器||电力电容器||开关||特高压||输变电设备||输变电||特高压业务||电气设备||一次设备||输变电装备||输配电设备||成套输配电设备||高端输配电设备||输配电一次设备||高压输变电||绝缘子及避雷器||高压开关||电力变压器||并联电抗器||换流变压器||平波电抗器||直流输电换流阀||互感器(cvt、ct、pt)||绝缘子||绝缘子（电站电瓷产品、复合材料绝缘子产品、套管、氧化锌避雷器、电气系统综合解决方案服务||电力电子及工程贸易||电容器和避雷器||研发检测及二次设备||gis||gcb||接地开关||cvt||pt||电站电瓷产品||复合材料绝缘子产品,4.2039,西安市,1.8872,34.1217,786758641.76,42698599992.16,5125882352.0,电力设备-电网设备-输变电设备,20100128,5125882352.0,601179.SH,中国西电,16959062818.03,46.2573,22.1353
57,7559879446.3,中镍(ni50)||中高镍(ni60)||中高镍低钴(ni65)||高镍低钴(ni83)||高镍低钴(ni87)||超高镍低钴(ni92)||4.4v-4.45v代表产品||zhcn-3hvc||三元正极材料||钴酸锂||复合三元||锂/钠离子电池正极材料||固体电解质及其改性三元||其他材料,-7.83,贵阳市,1.8502,-17.0335,-331261643.8,7559879446.3,508740205.0,电力设备-电池-电池化学品,20210914,508740205.0,688707.SH,振华新材,1066743160.17,40.1277,-15.1753
58,655133028.48,智能控制技术及其产品应用||半导体元件分销||其他业务,0.5,深圳市,4.3578,645.8713,13625744.66,1133613101.88,49982941.0,电子-消费电子-消费电子零部件及组装,20220527,28885936.0,920267.BJ,鑫汇科,358995021.27,60.522,15.0256
59,8318092320.67,数字集成电路||模拟集成电路||其他产品||技术服务||逻辑芯片||存储芯片||微控制器||数据转换||总线接口||电源管理||微控制器芯片||智能异构系统（soc）芯片||数据转换芯片||集成电路检测服务,2.2,成都市,8.4554,291.2118,87958374.75,24308450982.42,636847026.0,电子-半导体-模拟芯片设计,20240207,217922251.0,688709.SH,成都华微,517652937.61,23.6775,71.3121
60,31584342228.76,物业管理||房产销售||无级变速器||汽车安全气囊气体发生器||酒店经营||汽车动力总成||其他||整车,34.0,兰州市,19.7174,56.9925,-1363695643.9,33191603348.16,9997470888.0,汽车-汽车零部件-底盘与发动机系统,20000622,9513356093.0,000981.SZ,山子高科,2417735507.95,79.9449,15.7515
61,17962057562.61,门业产品||车用零部件||交通运输设备及服务||救护车||交通运输设备||其他,-179.96,金华市,1430.6752,-60.6433,-332930290.42,18001895428.23,5042547739.0,汽车-汽车整车-乘用车,20000616,5031388673.0,000980.SZ,众泰汽车,419352199.78,99.4147,22.0801
62,2573344075.0,乙烯焦油||聚丙烯||粗异戊二烯||间戊二烯石油树脂||编织袋涂覆专用料||双环戊二烯||乙腈||浅色石油树脂||石油树脂||轻芳烃(as1)||轻芳烃（as1)||加氢戊烯||深色石油树脂||粗间戊二烯||粗异戊烯||重芳烃||裂解重馏份||轻芳烃||焦油石油树脂||聚丙烯粉料||c9馏分产品||c5馏分产品||裂解重馏份产品||石油树脂产品||乙腈产品||材料类||聚丙烯及其改性产品||液化石油气||商品丁烷||代理收入||液化石油气商品丁烷,2.15,大庆市,4.1843,145.9326,31129728.31,2573344075.0,129639500.0,石油石化-石油加工贸易-石油加工,20000726,129639500.0,000985.SZ,大庆华科,1431885061.55,15.6824,6.0151
63,31228637050.17,肥煤||瘦煤||贫瘦煤和气煤||气煤||贫瘦煤||煤气||电力热力||洗混煤||煤泥||焦炭||原煤||焦油||洗精煤||焦煤||发电业务||山西焦煤||炼焦精煤||煤层气||焦肥煤||气精煤||焦化业务||煤矿||精煤||炼焦煤||下水煤||煤炭业务||电力业务||照明||煤电||焦炭及化产品||焦炭及化工产品,3.93,太原市,1.041,19.9851,2845853393.01,38206890127.07,5677101059.0,煤炭-煤炭开采加工-煤炭开采,20000726,4640213529.0,000983.SZ,山西焦煤,27175304196.92,56.3601,30.5827
64,6559752965.85,乙肝宁颗粒||浓缩六味地黄丸||斯奇康注射液||裸花紫珠片||补肾固齿丸||足光散||六味地黄丸||斯奇康||驴胶补血颗粒||中药||传统中药||保健品||浓缩丸系列||中成药||西成药||生物药品||裸花紫珠牙膏||阿胶口服液||复方降脂片||大健康系列产品||补血生乳颗粒||阿珍养血口服液||生发丸||疏血通注射液||灌肠剂||逍遥丸||归脾丸||补中益气丸||杞菊地黄丸||益龄精||补肾填精口服液||心脑血管||神经类||妇科类||消化类||肝病用药类||阿胶系列产品||贵细饮片||代用茶||膏滋||特膳||高端养生补品||安宫牛黄丸||天麻钩藤颗粒||丹膝颗粒,4.11,长沙市,2.2156,40.0345,240304428.87,8088652013.4,855942012.0,医药生物-中药-中药Ⅲ,20000628,694153753.0,000989.SZ,九芝堂,1627453256.26,22.7691,59.8049
65,73193105399.31,激光全息防伪系列产品||光电器件系列产品||敏感元器件||计算机软件及信息系统集成||光电设备||材料销售||激光加工系列成套设备||计算机软件及信息系统||激光加工及系列成套设备||电子元器件||租赁||激光全息防伪产品||蓝宝石||3d打印||光电器件||光电子||物联网||rfid||热敏元件||传感器||光通信||光通讯器件||光器件||防伪产品||激光设备||光通讯||奶粉||发动机||航空发动机||通讯||计算机及系统集成||租赁及其他||激光加工装备及智能制造产线||激光全息膜类系列产品,12.55,武汉市,6.7151,41.5672,937600593.43,73230762150.81,1005502707.0,机械设备-自动化设备-激光设备,20000608,1004985657.0,000988.SZ,华工科技,11037981451.57,51.2347,21.6971
66,2886307469.76,电镀液||电镀前处理用化学品||电镀后处理用化学品||光刻胶||附着力促进剂||显影液||蚀刻液||去除剂||光刻胶配套试剂||电镀配套材料||感光油墨||电镀液及配套试剂||光刻胶及配套试剂||其他电子化学品,3.48,苏州市,4.5541,100.1008,23830214.24,4601441368.14,88133334.0,电子-半导体-半导体材料,20231206,55282656.0,688720.SH,艾森股份,439419644.77,24.9568,28.5715
67,36254294008.02,百货零售||物业租赁||奢侈品||百货||商品销售||百货业务||投资银行业务||融资租赁业务||资产管理业务||经纪业务||自营业务||产业基金业务||担保业务||证券期货业务||不良资产管理业务||资本投资业务||不良资产批量收购处置||重组重整||投资与咨询||私募基金管理||母基金投资||夹层投资||股权投资||abs投资||售后回租||直接租赁||金融期货经纪||期货投资咨询||资产管理||风险管理||直租||经营性租赁||投资管理||商品及金融期货经纪||投资管理业务||期货业务||新能源业务||不良资产管理处置,9.63,广州市,1.1461,9.0375,1718879445.52,36273867700.26,5017132462.0,非银金融-多元金融-多元金融Ⅲ,20000718,5014425174.0,000987.SZ,越秀资本,5998757897.3,77.1675,33.4419
68,6761283532.8,太阳能电池组件||储能逆变器||储能电池||能源管理系统（ems）||t58磷酸铁锂储能电池||t30磷酸铁锂储能电池||t45三元锂储能电池||t63三元锂储能电池||组串式逆变器||集中式逆变器||微型逆变器||并网逆变器||配件||户用储能系统一体机||光伏并网逆变器||数据监控模块||数据集合控制器||智能充电桩||连接盒（matebox）||智慧能源管理软件||户用储能逆变器||户用储能电池,3.36,杭州市,2.4291,55.1576,160471686.86,11056000000.0,160000000.0,电力设备-光伏设备-逆变器,20240103,97847808.0,688717.SH,艾罗能源,3027811711.77,37.7703,32.3209
69,2547446803.1,纯树脂粗粉（p系列）||纯树脂细粉（pf系列）||纯树脂颗粒（g系列）||玻纤增强颗粒（gl系列）||碳纤增强颗粒（ca系列）||耐磨增强颗粒（fc系列）||应用定制系列,0.89,长春市,3.7484,318.8473,29851649.6,4432802400.0,121680000.0,基础化工-塑料制品-合成树脂,20230920,69927170.0,688716.SH,中研股份,207031253.76,12.7238,45.3721
70,4881711621.21,igbt||fred||mosfet||整流桥||晶闸管||sic模块||芯片||单管||功率半导体模块||模块||受托加工业务||功率半导体芯片,0.5,常州市,4.6945,682.3763,4040908.29,4881711621.21,213082131.0,电子-半导体-分立器件,20210901,213082131.0,688711.SH,宏微科技,983142318.0,57.722,17.3827
71,4063089587.2,安全性评价||药代动力学研究||药效学研究||早期成药性评价||临床检测及转化研究||药物早期成药性评价||非临床安全性评价||非临床药代动力学研究||非临床药效学研究||临床检测与转化研究,-0.62,浦东新区,2.7025,-320.3205,132783344.21,6315886752.0,140979615.0,医药生物-医疗服务-医疗研发外包,20240903,90693964.0,688710.SH,益诺思,570688076.22,25.1749,28.3448
72,11664000000.0,高性能商用车胎||乘用车胎||斜交工程胎||子午工程胎||子午工程巨胎||经济型轿车胎||超高性能轿车胎||高性能suv||ht轮胎||at轮胎||商乘轻卡轮胎||装载机轮胎||商用车胎||工程胎||巨胎||特种车胎,5.0,威海市,0.8506,12.8192,883562731.07,11664000000.0,800000000.0,汽车-汽车零部件-轮胎轮毂,20160909,800000000.0,601163.SH,三角轮胎,7319825112.81,28.6628,16.7331
73,41528197389.42,证券经纪||证券投资咨询||与证券交易||证券投资活动有关的财务顾问||证券投资基金代销||证券承销与保荐||证券自营||证券资产管理||融资融券||代销金融产品||为期货公司提供中间介绍业务,0.59,武汉市,1.7738,238.3176,-536408839.21,48657348680.22,10073985234.0,非银金融-证券-证券Ⅲ,20181019,8597970474.0,601162.SH,天风证券,2111877842.9,69.8097,
74,446747804601.17,外汇理财||电子银行业务||银行卡||证券业务||国际业务||人民币理财||存贷款业务||机构业务||中间业务||互联网金融||金融市场业务||手续费收入||资金业务||同业业务||债券投资||信托||贷款||现金管理业务||棚户区改造||债券业务||信用卡业务||信用卡||企业存贷款业务||投资银行||贸易金融||现金管理||环境金融||小企业业务||零售银行业务||私人银行业务||资产托管||支付业务||支付||企业金融业务,7.55,福州市,0.5742,5.3114,63006000000.0,446747804601.17,21162851947.0,银行-银行-股份制银行,20070205,21162851947.0,601166.SH,兴业银行,161234000000.0,91.5446,
75,120092150664.96,个人银行业务||资金业务||结算业务||网上银行||存款业务||互联网||互联网金融||贷款||网络金融||中间业务||手续费收入||理财业务||债券投资||银行业务||金融租赁||支付业务||支付||零售银行业务||金融市场业务||直销银行业务||“小京卡”||“领航e贷”||“爱薪通”,7.395,西城区,0.4322,4.276,21010000000.0,120092150664.96,21142984272.0,银行-银行-城商行,20070919,21142984272.0,601169.SH,北京银行,51588000000.0,92.0865,
76,4293211959.3,航空军工电源||工业特种电源||精密电源||通用电能质量控制设备||军用电力滤波补偿设备||光伏并网逆变器和储能双向变流器||精密测试电源||特种电源||电能质量控制设备||通用测试电源||专用测试电源||自动化测试系统||专用特种电源||定制特种电源||配网电能质量控制设备||定制电能质量设备,-2.6,西安市,3.2561,-92.7937,35193351.82,5521192251.3,115385418.0,电力设备-其他电源设备-其他电源设备Ⅲ,20230928,89722298.0,688719.SH,爱科赛博,584677596.28,27.4676,31.3689
77,54761340000.0,锌类产品||铜类产品||铝类产品||镍||锡锭||阳极泥||硫精矿||锌锭||铅精矿||锌金属||电解铜||铜金属||精矿含银||银锭||电铅||电力||铝类||锌精矿||铜类||粗铅||铜精矿||精矿含金||铝锭||锌类||铅类||铅类产品||矿产品||铅锌矿||精矿||铜矿||资源开发||多金属||铜板||铜资源||锌粉||铁精粉||球团||钼精矿||偏钒酸铵||高纯氢氧化镁||高纯氧化镁||无水氟化氢||矿产铜||矿产锌||矿产铅||矿产钼||冶炼铜（含湿法铜）||冶炼锌||冶炼铅||金锭||阴极铜,16.94,西宁市,3.0966,13.9437,2732391322.0,54761340000.0,2383000000.0,有色金属-工业金属-铜,20070712,2383000000.0,601168.SH,西部矿业,48442386524.0,57.9183,19.6528
78,2597628115.55,反渗透膜片||纳滤膜片||反渗透膜||纳滤膜元件||家用型复合材料压力罐||商用型复合材料压力罐||工业用型复合材料压力罐||工业用海水反渗透膜元件||工业用苦咸水反渗透膜元件||工业用抗污染反渗透膜元件||大产水通量家用反渗透膜元件||卷式纳滤膜元件||复合材料压力罐||民用||商用||工业||农业用复合材料压力罐||膜元件压力容器||反渗透膜及纳滤膜系列产品,3.43,青浦区,3.337,72.2387,29754489.03,2597628115.55,173754389.0,基础化工-塑料制品-膜材料,20210728,173754389.0,688718.SH,唯赛勃,280756107.11,15.4032,32.312
79,7232280798.42,阿奇霉素||克拉霉素||罗红霉素||(盐酸、乳酸)环丙沙星||头孢||阿折地平||福多司坦||还原剂||高级胺||兽用抗生素类||抗虫杀虫药类||预混剂||粉剂||颗粒剂||掩味剂||维生素微囊||盐酸环丙沙星||盐酸莫西沙星||维格列汀||碳酸镧||特色头孢||硼氢化钠||硼氢化钾||环丙胺||司氟苯尼考||强力霉素||恩诺沙星||是马波沙星||沙拉沙星||地克珠利||环丙氨嗪||加米霉素||氟苯尼考||马波沙星||抗生素类药||心血管系统类药||呼吸系统类药||泌尿系统类药||抗肿瘤类药||还原剂系列产品||高级胺系列产品||兽用抗生素类动保原料药产品||兽用抗虫杀虫药类动保原料药产品,8.24,绍兴市,1.6194,14.989,578884934.79,13394999295.0,558823500.0,医药生物-化学制药-原料药,20210802,301722186.0,605507.SH,国邦医药,4469884398.26,21.7792,26.902
